word,surprisal
heavy,7.239020236284854
list,11.270586352058166
to,5.833893846566777
the,1.874175499462157
"right,",16.455530210112926
as,10.41268184640677
that,6.617827604334354
leg,14.36569861560992
was,4.244595248336474
four,8.562719409096998
inches,6.769116337646
shorter,10.846984807648468
than,3.749151464315348
the,2.1663681660248617
"other,",16.455530210112926
but,10.41268184640677
the,2.385690071902583
lurch,16.455530210112926
did,10.41268184640677
not,0.5994508374779067
reduce,13.144279456062506
his,10.63052878474363
feline,13.86798820073432
quickness,10.421656150557377
with,10.41268184640677
his,3.7127617469625225
guns.,13.86798820073432
Landesco,17.466347458622153
thought,10.41268184640677
him,6.710016474942194
"""just",12.466045591534934
a,10.41268184640677
superior,9.251759654418652
sort,10.603585520307838
of,2.0387042900237464
"plugugly""",15.760102552921785
but,10.41268184640677
he,3.463727531050919
"was,",13.557360102918514
in,10.41268184640677
"fact,",15.39539174215468
with,10.41268184640677
his,3.7127617469625225
aggression,13.86798820073432
and,5.832985205195609
"hostility,",15.642328082082512
and,10.41268184640677
nerveless,15.642328082082512
indifference,10.41268184640677
to,5.124289678548958
risking,15.392358954179343
or,10.41268184640677
administering,13.031517019904523
"pain,",10.41268184640677
a,10.41268184640677
casebook,15.245721081725222
psychopath.,10.41268184640677
He,4.740288278894036
was,1.988934024206868
also,3.871518033598269
at,6.553886664655707
this,4.775396835947622
"time,",12.914795394693709
although,10.41268184640677
not,4.428221748400129
so,6.0533696339825225
interwoven,11.95168994347932
in,10.42462977670407
high,7.324173202184816
politics,11.75256421929363
and,3.5775570812102013
the,2.471553659984506
rackets,16.455530210112926
as,10.41268184640677
Torrio,14.35892669436972
and,10.41268184640677
"Capone,",15.642328082082512
the,10.41268184640677
most,5.278063495514643
powerful,4.484173763726836
and,4.1746561284008665
most,6.51526062930015
dangerous,6.714795274238069
mob,10.57334051729299
leader,10.445201191835514
in,3.601357849852424
the,1.3154413828328713
Chicago,7.999999679088794
"underworld,",10.89077714255997
the,10.41268184640677
roughneck,16.455530210112926
king.,10.41268184640677
Chairs,17.466347458622153
scraped,10.41268184640677
back,10.41268184640677
and,3.202567035291426
customers,15.642328082082512
hastily,10.482317559395357
vacated,10.453889595415305
their,10.445201191835514
tables,13.18492306694546
as,5.850237422967169
the,1.9333129786754788
tall,11.15222530205385
young,10.63052878474363
buffalo,11.167317625514825
hunter,10.43055063239178
pushed,10.471043165047808
open,10.647304082870662
the,3.550251925519348
swing,11.15222530205385
doors,10.471043165047808
and,4.29062348314351
walked,11.027207565241252
towards,10.47387370275808
the,1.4054209882944642
bar.,16.455530210112926
Only,8.350207882044797
Blue,10.75958232070683
Throat,10.795055171354775
and,10.41268184640677
his,4.640211574350495
gang,9.25286768389306
stayed,10.485116408097518
where,10.632942554049004
they,2.5246545661698927
were.,12.870766337764024
Blue,12.851226941780894
Throat,10.795055171354775
was,10.41268184640677
slumped,14.779325510181865
with,10.41268184640677
his,3.7127617469625225
back,6.429016608338459
against,6.565047722698415
the,1.414468282555624
"bar,",16.455530210112926
elbows,10.41268184640677
supporting,10.41268184640677
his,10.753189663252996
massive,8.564683292675245
frame.,10.693738757544056
He,4.740288278894036
leered,12.846027360997962
at,10.41268184640677
the,1.1426622132868005
stranger,11.840409693271663
as,10.451001840369164
the,1.9333129786754788
distance,8.448829364672557
between,3.6059283455509497
them,4.317504270125978
closed.,12.27223016787772
"""Since",17.466347458622153
when,10.41268184640677
did,7.923771272312199
they,5.957083475545078
allow,7.163656073015147
beardless,10.866261026623258
kids,10.41268184640677
into,10.493466257606206
the,1.2132998540490547
saloon,10.748419945364049
bars,10.433497965716953
of,4.772400590398632
this,5.181097310095538
"town,",12.914795394693709
"boys?""",10.41268184640677
he,11.759237193873275
asked.,13.557360102918514
"""Seems",17.466347458622153
to,10.41268184640677
me,7.073372828787284
I,4.871350283879056
don't,12.524086279820304
remember,10.41268184640677
altering,10.482317559395357
any,10.445201191835514
law,11.75256421929363
about,11.060038506124684
"that.""",12.445794022208478
He,4.740288278894036
straightened,12.846027360997962
"up,",10.41268184640677
alert,10.41268184640677
now,10.471043165047808
as,6.409937553465583
the,1.9333129786754788
buffalo,16.455530210112926
hunter,10.43055063239178
came,10.471043165047808
closer.,11.537413178521446
"""Stay",17.466347458622153
right,10.41268184640677
here,11.304411872012016
where,6.152922270160969
you,4.975050689352009
"are,",11.473966317605631
"kid,""",10.41268184640677
he,10.41268184640677
called.,13.557360102918514
"""I",17.466347458622153
don't,10.41268184640677
aim,10.41268184640677
to,3.987000784639366
have,4.2148922395810615
minors,13.012501635298456
breathing,10.42462977670407
down,10.439366699366223
my,11.76352074583772
neck,11.05688785527254
when,10.632942554049004
I'm,12.53889178915346
"a-drinking.""",10.41268184640677
The,3.120973059329459
stranger,14.60795043212804
ignored,10.451001840369164
him.,10.53153605509994
He,4.740288278894036
didn't,12.846027360997962
stop,10.41268184640677
till,10.76804278700223
he,5.85308407580467
was,1.906404629287456
within,8.562719409096998
three,4.868805732872787
feet,7.156552999615268
of,4.290534090297426
Blue,11.144982036080526
Throat,10.795055171354775
and,10.41268184640677
by,5.827617099937229
that,6.682030149971509
time,4.847800017177167
the,2.8507116192395023
gang,10.056935275577718
leader's,10.485116408097518
right,10.41268184640677
hand,3.607744790485554
was,5.716618479168286
on,5.620173174975113
the,1.2128069098282697
butt,10.461568782806356
of,4.726387700968076
his,4.020830671290965
revolver.,13.86798820073432
"""I'm",17.466347458622153
Billy,10.41268184640677
"Tilghman,""",10.523499364732984
said,10.41268184640677
the,2.9676561540604904
"stranger,",16.455530210112926
"""and",10.41268184640677
I've,10.41268184640677
come,10.41268184640677
for,5.723146024008993
Pat,14.305058815541043
Conyers',10.49069071389983
"body.""",10.41268184640677
"""And",17.466347458622153
what,10.41268184640677
makes,4.823940552490078
you,4.938770472080634
think,4.229024771268627
you're,10.892638335377017
going,10.41268184640677
to,1.4497701084918535
get,5.566778890519741
"it,",11.140106620993905
pretty,10.41268184640677
"boy?""",10.555265713985143
"""Because",17.466347458622153
I'm,10.41268184640677
asking.,10.41268184640677
Most,7.418716273005965
of,1.7511463985331028
the,1.200893820446828
time,5.374911899218957
I,5.622519437152436
get,6.30748017873544
what,5.4329963562450265
I,3.630714599952106
ask,7.908965762979045
"for.""",10.515397562335451
Blue,12.851226941780894
Throat,10.795055171354775
winked,10.41268184640677
at,10.41268184640677
his,4.786695114532742
six,7.651382099649455
cronies.,11.643769499881474
"""The",17.466347458622153
kid,10.41268184640677
has,10.448105722036868
no,4.501171884033764
"manners,",12.08491579997222
boys.,10.41268184640677
Shall,17.466347458622153
we,10.41268184640677
teach,11.343073834458542
him,10.52080605059984
"some?""",12.466045591534934
His,6.361375194497287
gun,11.56436924803379
was,3.820395576271802
half,9.072215245432988
drawn,11.481218056125806
when,10.707258871553975
he,2.084368005189948
asked,6.871499155850155
the,3.497326708175152
"question,",16.455530210112926
but,10.41268184640677
the,2.385690071902583
weapon,9.28464173160042
never,10.575896167946674
left,6.05622459221477
its,11.66718185349584
holster.,13.09186087001312
Tilghman's,17.466347458622153
clenched,10.41268184640677
fist,10.41268184640677
swept,10.439366699366223
over,10.512682309099189
in,5.7314357885163165
a,3.0383119238710807
terrific,10.63060056488396
right,10.44228820075763
cross,11.304411872012016
and,5.516053288126503
clipped,15.642328082082512
the,10.41268184640677
big,9.141643378479465
gunfighter,10.733762775016231
on,10.41268184640677
the,1.2128069098282697
side,7.546159804915458
of,1.4161099813648712
his,4.020830671290965
chin.,13.86798820073432
His,6.361375194497287
head,11.56436924803379
snapped,11.39840086484208
round,10.439366699366223
and,3.778250939406458
he,5.360369847837196
reeled,13.557360102918514
"back,",10.41268184640677
crashing,10.41268184640677
into,5.13606179130715
the,1.2132998540490547
table,8.48271942599152
where,6.012988658214558
his,4.186956789132278
buddies,13.86798820073432
were,10.41268184640677
sprawling.,13.77820217514122
Tilghman,17.466347458622153
leapt,10.41268184640677
on,10.421656150557377
to,4.264377855699037
"him,",15.392358954179343
dragged,10.41268184640677
him,10.44228820075763
upright,12.466045591534934
and,5.850237422967169
hit,9.089820195047922
him,5.341857258919865
"again,",12.466045591534934
this,10.41268184640677
time,2.748905116891254
sending,12.713429259232418
him,5.230895754655449
careening,12.466045591534934
against,10.41268184640677
the,1.414468282555624
bar.,16.455530210112926
A,5.443590864231547
bullet,12.500155439587942
gouged,10.439366699366223
into,10.41268184640677
the,1.2132998540490547
bar,8.71443112007756
top,10.682330661929695
an,11.53643689243115
inch,7.825213435463224
from,10.809303616116262
Tilghman's,13.933097129878476
stomach,10.41268184640677
as,10.462503160399518
Blue,14.35892669436972
Throat's,10.795055171354775
henchmen,10.41268184640677
started,10.44228820075763
shooting.,11.305642959587018
Tilghman,17.466347458622153
flung,10.41268184640677
himself,10.42462977670407
"aside,",11.33951211204528
dropped,10.41268184640677
on,6.148700984422827
one,6.011308596923491
knee,12.99607199823113
and,4.532224017098852
pulled,11.027207565241252
his,5.270035609233916
own,3.761518988707935
gun.,11.604401029297891
The,3.120973059329459
Colt,14.60795043212804
roared,10.41268184640677
twice,10.41268184640677
and,3.962429113929826
two,5.531785710581759
men,4.904450622283649
